temp_min,temp_max,rain ,,wind_speed,humidity,pressure,,,CloudBurstTomorrow,,,,
11.3,29,0,,15,89,1020.5,,,1,,,,
15.4,19.8,3.6,,28,95,1013.4,,,1,,,,
10.8,18.5,17,,20,72,1016.2,,,0,,,,
5.1,17.9,0,,9,78,1026.5,,,0,,,,
7.1,16.1,0,,7,84,1020.9,,,1,,,,
9.7,17.3,1.6,,17,84,1022,,,0,,,,
10.5,17.7,0.4,,11,79,1021.9,,,0,,,,
5.6,19.1,0,,2,99,1026.8,,,0,,,,
5.9,21.1,0.2,,9,84,1027.9,,,0,,,,
4.8,20.7,0,,9,97,1026.7,,,0,,,,
6.8,23,0,,11,83,1027.1,,,0,,,,
8,25.3,0.2,,26,92,1017.8,,,1,,,,
8.9,14.5,3,,22,84,1016.1,,,0,,,,
7.1,15.3,0,,9,78,1022.3,,,0,,,,
5.7,17.5,0,,6,89,1024.7,,,0,,,,
9.6,19.3,0,,0,84,1023.7,,,0,,,,
5.7,19.5,0,,4,99,1023.4,,,0,,,,
5,19.8,0,,9,99,1020.8,,,0,,,,
3,15.6,0,,20,77,1012.5,,,0,,,,
1.3,14.9,0,,13,81,1022.8,,,0,,,,
1,17.1,0,,20,79,1024.1,,,0,,,,
3.1,17.7,0.2,,7,99,1021.2,,,0,,,,
2.2,18.4,0,,2,83,1019.9,,,0,,,,
1.7,17.5,0,,4,84,1021.6,,,0,,,,
4.5,17,0,,7,92,1021.1,,,0,,,,
1.6,19.7,0,,9,90,1020.9,,,0,,,,
1.4,18.5,0,,7,86,1024.1,,,0,,,,
2.1,16.5,0,,4,88,1023.8,,,0,,,,
1.7,17.9,0,,9,92,1022.3,,,0,,,,
1.1,17.1,0,,7,76,1023.3,,,0,,,,
0.9,18.1,0,,13,76,1023.5,,,0,,,,
5.2,16.3,0,,9,74,1017.6,,,1,,,,
10.2,14.9,10.4,,7,88,1008.7,,,1,,,,
8.4,19,13.4,,6,71,1008.9,,,0,,,,
5.7,16.6,0.2,,9,92,1019.6,,,0,,,,
6.4,17,0,,13,96,1019.4,,,1,,,,
9.4,15,28,,11,99,1005.7,,,1,,,,
8.8,20.2,5.8,,31,99,1004.7,,,0,,,,
10.7,19.1,0,,15,54,1015.2,,,0,,,,
4.2,16.6,0,,7,89,1020.7,,,0,,,,
4.3,17.7,0,,4,93,1022.3,,,0,,,,
3.4,17.7,0,,7,79,1026.5,,,0,,,,
3.1,18.4,0,,11,82,1023.6,,,0,,,,
1.7,10.2,0,,11,99,1018.7,,,0,,,,
5,15.8,0,,7,97,1020.6,,,0,,,,
0.4,14,0,,9,80,1026.7,,,0,,,,
3.1,12.2,0,,11,89,1023.7,,,0,,,,
5.3,8.4,0,,13,81,1012.9,,,1,,,,
4.9,12.9,2.4,,19,85,1021.2,,,0,,,,
7.2,13.2,0,,13,82,1023,,,0,,,,
0,13.3,0,,4,95,1025.4,,,0,,,,
-1,13.1,0,,9,83,1031.8,,,0,,,,
-2,13.2,0,,6,85,1035.2,,,0,,,,
-0.3,12.8,0,,9,92,1032.3,,,0,,,,
1.5,15.5,0,,9,91,1027.4,,,1,,,,
7.4,16.2,11.6,,30,82,1010,,,1,,,,
3,12.2,2.2,,13,88,1019.6,,,1,,,,
6.9,15.2,1.8,,20,95,1019.4,,,0,,,,
3.6,13.1,0,,2,98,1027.2,,,0,,,,
5,12.5,0.4,,9,99,1034.5,,,0,,,,
3,14.8,0,,7,94,1037.3,,,0,,,,
3.5,16.5,0,,7,89,1036.9,,,0,,,,
3.4,17,0,,17,85,1030.1,,,0,,,,
7,16.1,0,,2,83,1021.9,,,1,,,,
6.2,12.1,10.2,,4,86,1020.5,,,0,,,,
0.6,11.9,0.2,,11,99,1024.3,,,0,,,,
-0.6,8.3,0,,9,99,1022.7,,,0,,,,
2.3,9.4,0,,13,71,1021.2,,,0,,,,
5.1,9.8,0.2,,9,81,1020.7,,,1,,,,
3.2,11.9,1.2,,6,99,1025.2,,,0,,,,
0.2,10.9,0.2,,7,99,1027.6,,,0,,,,
1,10.3,0,,2,99,1030.5,,,0,,,,
1.5,10.8,0,,0,99,1032.5,,,0,,,,
1.8,12.1,0.2,,0,99,1027.5,,,1,,,,
2.3,13.9,5.6,,15,94,1020.9,,,0,,,,
1.5,13.5,0,,7,99,1026.9,,,0,,,,
2.1,14.8,0.4,,6,99,1029.5,,,0,,,,
0,14.6,0,,7,90,1030.9,,,0,,,,
1.5,16.1,0,,28,96,1024.1,,,1,,,,
5,15.4,13.4,,11,99,1020.6,,,0,,,,
3.5,15.3,0.2,,0,99,1024.3,,,0,,,,
3.5,16.3,0,,13,98,1016.8,,,1,,,,
6.2,10,21.4,,19,82,1009.2,,,1,,,,
3.4,12.2,11,,15,85,1020.2,,,0,,,,
0.6,13.1,0,,2,99,1028.7,,,0,,,,
-0.4,11.5,0,,0,99,1029.2,,,0,,,,
0.7,12.8,0,,13,96,1023.1,,,1,,,,
5,13.5,1.6,,4,99,1018.8,,,0,,,,
0.5,11.6,0.2,,11,99,1025.4,,,0,,,,
0.6,12.9,0,,7,99,1029.3,,,0,,,,
-0.5,13.8,0,,11,89,1032.7,,,0,,,,
0.1,15.7,0,,9,99,1035.5,,,0,,,,
1,14.6,0,,13,99,1032.1,,,0,,,,
2.5,14.3,0.2,,2,99,1031.7,,,0,,,,
1.9,14.9,0.2,,9,99,1035.9,,,0,,,,
-1.2,15,0.2,,7,85,1036.1,,,0,,,,
2.1,12.6,0,,6,80,1027.8,,,1,,,,
5.8,14.8,6.2,,9,99,1018.5,,,0,,,,
8.9,14.9,0,,13,91,1015.5,,,1,,,,
7.5,12.3,2.2,,19,100,1013.7,,,1,,,,
7.5,10.1,4.2,,11,86,1016.3,,,1,,,,
5.4,14.7,18.6,,19,85,1019.5,,,0,,,,
1.2,15.7,0,,15,86,1023.2,,,0,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
0.7,12.6,0.2,,13,99,1024.5,,,0,,,,
-0.6,13.1,0.2,,9,83,1026.9,,,0,,,,
-1.3,12.6,0,,9,86,1022.2,,,0,,,,
0.3,15.5,0,,15,79,1022.4,,,1,,,,
4.4,16,7.2,,15,86,1013.9,,,1,,,,
7.2,10.4,8.2,,13,96,1006.2,,,1,,,,
4.5,14.9,10.8,,28,91,1005.7,,,0,,,,
1.6,15,0,,9,99,1016.7,,,0,,,,
3.2,13,0,,24,85,1014.4,,,1,,,,
7.2,12.1,1.8,,13,83,1004.5,,,1,,,,
6.4,11.8,10.2,,24,94,1013.8,,,1,,,,
-1,12.1,3.8,,9,87,1024.1,,,0,,,,
1.3,11.8,0.2,,20,92,1016.9,,,1,,,,
5,15.1,15.4,,30,85,1008.2,,,1,,,,
4.5,11.7,2,,30,82,1015.7,,,0,,,,
6.3,12.9,0,,19,86,1018.7,,,0,,,,
2.1,15.3,0.2,,15,87,1024,,,0,,,,
4.1,12.8,0.2,,7,91,1017.7,,,1,,,,
6.4,13.3,1.8,,22,90,1013.2,,,1,,,,
4.2,10.7,1.8,,24,87,1010.9,,,1,,,,
5.4,11.8,9.6,,15,84,1003.1,,,1,,,,
6.8,13.4,4,,20,75,1009.5,,,0,,,,
0.9,14.4,0,,4,99,1024.4,,,0,,,,
1.9,15.2,0,,6,85,1029.6,,,0,,,,
2.3,15.4,0,,9,84,1028.9,,,0,,,,
2.9,14.2,0,,13,89,1024.8,,,0,,,,
7.1,15.1,0,,6,86,1015.8,,,0,,,,
10,16.8,0.8,,9,92,1016.5,,,0,,,,
7.1,17.6,0,,17,65,1022.1,,,1,,,,
10.1,17.7,21.8,,24,96,1004.7,,,1,,,,
9.8,14.2,20.8,,19,81,1011.7,,,1,,,,
6.8,12.8,2.4,,13,89,1019.7,,,1,,,,
2.3,15.1,1.2,,11,83,1026.2,,,0,,,,
1.7,15.9,0,,13,74,1026.9,,,0,,,,
7.2,14.7,0,,11,76,1015.6,,,1,,,,
8.1,14,24.8,,22,91,1004.5,,,1,,,,
2.6,15.9,3.2,,13,88,1020.2,,,0,,,,
4.5,16.3,0,,6,84,1022.5,,,0,,,,
6,18.7,0.4,,17,88,1017.1,,,0,,,,
5.8,19,0,,7,76,1014.7,,,0,,,,
5.5,13.6,0,,24,68,1015.2,,,0,,,,
7.5,13.4,0,,28,64,1019.2,,,0,,,,
4.3,14.3,0.2,,20,76,1024,,,0,,,,
3.3,13.9,0,,19,67,1021.8,,,0,,,,
2.4,16.4,0,,17,90,1022.7,,,0,,,,
2.8,18.7,0,,9,79,1026.1,,,0,,,,
5,19.6,0,,15,81,1025.2,,,0,,,,
8.6,20.1,0,,6,70,1025.8,,,0,,,,
5.7,19.9,0,,17,76,1024.4,,,0,,,,
3.7,19.1,0,,17,96,1023.9,,,0,,,,
5.6,19.7,0,,17,84,1018.6,,,0,,,,
5.4,20.6,0,,13,75,1020.5,,,0,,,,
6.5,20,0,,22,83,1014.1,,,0,,,,
5.4,14.6,0,,22,65,1016,,,0,,,,
3.7,14.3,0,,26,66,1021.4,,,0,,,,
-0.1,14.6,0,,17,59,1026.3,,,0,,,,
4.1,17.4,0,,11,71,1027.5,,,0,,,,
4.8,21.1,0,,15,61,1028.2,,,0,,,,
7.4,23,0,,20,72,1028.4,,,0,,,,
8.2,23.2,0,,15,85,1024.6,,,0,,,,
10.1,25.9,0,,9,78,1021.9,,,0,,,,
11.1,24.9,0,,20,80,1019.8,,,1,,,,
7.3,15.9,10,,26,64,1020,,,0,,,,
4.2,19,0,,15,59,1025.3,,,0,,,,
5.4,20.8,0,,4,83,1025.7,,,0,,,,
8.2,23.2,0,,19,71,1029.4,,,0,,,,
7.6,23.7,0,,19,60,1030.9,,,0,,,,
14.5,19.9,0.8,,19,91,1027.7,,,1,,,,
14.7,18,11.4,,11,92,1017.9,,,1,,,,
12.7,19.1,19,,6,92,1013.6,,,1,,,,
13.8,18.6,22.2,,4,93,989.8,,,1,,,,
4.8,12.8,32.8,,28,72,1004.6,,,0,,,,
6.3,15.4,0,,17,77,1016.1,,,0,,,,
9.2,17.4,0,,20,74,1019.9,,,0,,,,
4.8,19,0,,11,78,1026,,,0,,,,
5.7,21.8,0,,11,80,1028.7,,,0,,,,
8,23.3,0,,11,75,1024.5,,,0,,,,
9.5,25.8,0,,17,77,1020.9,,,0,,,,
14.8,19,0.4,,15,81,1016.8,,,1,,,,
8.2,22.2,2.4,,9,65,1020.6,,,0,,,,
10.9,22.2,0,,11,77,1022.4,,,0,,,,
8.8,23.5,0,,20,80,1017.9,,,1,,,,
10.2,22.3,1.6,,17,81,1016.2,,,0,,,,
8.8,23.6,0,,7,73,1019.8,,,0,,,,
10.3,25.6,0,,24,70,1017.2,,,1,,,,
16,19.5,3.4,,19,95,1010.7,,,1,,,,
13.8,18.7,50.8,,22,78,1011.3,,,1,,,,
10.2,18.9,1.2,,19,79,1016.5,,,0,,,,
7.1,20.3,0,,24,73,1016.3,,,0,,,,
10.7,18,0,,26,63,1019.3,,,0,,,,
10.1,18.8,0,,15,61,1020.8,,,0,,,,
11.1,21,0,,13,53,1023,,,0,,,,
7.5,22.9,0,,6,59,1022.6,,,0,,,,
9.3,24.5,0,,19,73,1018.3,,,1,,,,
14.7,24.7,2.2,,20,71,1013.8,,,0,,,,
11.6,27.7,0,,11,69,1024.3,,,0,,,,
15.5,29,0,,17,76,1019.9,,,0,,,,
15.2,30.5,0.6,,13,73,1014.3,,,0,,,,
17.5,31.3,0,,26,60,1012.5,,,0,,,,
21.1,26.9,0,,24,63,1012.1,,,1,,,,
19.2,22.6,52.6,,15,93,1013.9,,,1,,,,
15.9,23.1,2.4,,19,84,1014.3,,,0,,,,
11.4,20.8,0,,19,56,1015.4,,,0,,,,
8.8,23.3,0,,17,65,1017.5,,,0,,,,
9.1,24.8,0,,22,68,1015.7,,,0,,,,
12.1,25.5,0,,11,56,1020.9,,,0,,,,
12,27.3,0,,9,63,1026,,,0,,,,
12.7,29.7,0,,9,70,1022.1,,,0,,,,
14.7,29.9,0,,7,59,1022.7,,,0,,,,
14.8,29.4,0,,17,49,1023.5,,,0,,,,
18.1,30.1,0,,11,46,1021.8,,,0,,,,
18.9,27.6,0,,15,47,1018.2,,,1,,,,
17.9,24.2,4,,9,92,1018.1,,,1,,,,
14.8,27.6,19.2,,6,77,1012.6,,,1,,,,
17.8,21.4,18.8,,17,86,1007.6,,,1,,,,
13.6,22.6,14.8,,22,69,1013.6,,,1,,,,
14.4,23.3,1.6,,13,69,1015,,,1,,,,
16.7,23.9,12,,9,72,1014.1,,,0,,,,
16.1,26.6,0.6,,11,70,1015,,,1,,,,
15.7,27.3,18.4,,15,71,1014.6,,,1,,,,
17.3,29.9,1.2,,17,65,1012.6,,,0,,,,
16.6,31.6,0,,13,63,1011.5,,,0,,,,
18.9,30.4,0,,19,63,1012.7,,,0,,,,
21.3,29.8,0,,26,50,1011.5,,,1,,,,
20.3,29.7,3.2,,35,82,1009.4,,,1,,,,
18,26.7,25.6,,20,85,1009.1,,,0,,,,
16.7,22.5,0,,26,59,1010.1,,,0,,,,
11.2,24.3,0,,24,59,1009.2,,,0,,,,
15,22.2,0,,24,54,1005.6,,,0,,,,
10.5,26.2,0,,11,65,1014.3,,,0,,,,
13.7,28.8,0,,7,67,1015,,,0,,,,
16.1,31.1,0,,11,57,1008.7,,,0,,,,
15.1,25.6,0.4,,26,72,1004.6,,,0,,,,
10.3,25.9,0,,26,62,1005.3,,,0,,,,
14,20.8,1,,35,64,1002.4,,,1,,,,
10.4,18,3,,13,71,998.8,,,1,,,,
8.6,20.5,6.2,,22,79,1002.3,,,1,,,,
9.9,21.2,1.6,,19,68,1010.5,,,0,,,,
9.4,25.9,0,,11,71,1018.4,,,0,,,,
12.3,29.2,0,,20,62,1018.1,,,0,,,,
13.9,30.8,0,,9,47,1022.3,,,0,,,,
19.3,29.1,0,,24,60,1014.6,,,0,,,,
17.5,30,1,,30,75,1005.4,,,0,,,,
11.3,22.2,0,,31,57,1006.7,,,0,,,,
9.1,26.7,0,,11,49,1016.8,,,0,,,,
13.5,31,0,,13,57,1015.6,,,0,,,,
14.8,34,0,,24,55,1015.8,,,0,,,,
15.7,38.1,0,,9,55,1014.3,,,0,,,,
23.2,35.8,0,,9,46,1011.1,,,0,,,,
20.1,31.1,0.6,,15,45,1010.9,,,0,,,,
13.6,29.4,0,,11,56,1011.8,,,0,,,,
13.9,29.2,0,,11,53,1011.6,,,0,,,,
16,28.9,0,,9,57,1006.2,,,0,,,,
16.5,31.6,0,,13,48,1010.3,,,0,,,,
16.1,30.7,0,,6,51,1012.7,,,0,,,,
17.8,32,0,,11,66,1012,,,0,,,,
20.1,33,0,,22,55,1013.8,,,1,,,,
20.1,32,35,,11,68,1013.6,,,1,,,,
21.6,26.4,1.4,,15,81,1011.7,,,1,,,,
21.5,28.9,5,,11,66,1006.9,,,1,,,,
22.1,30.6,14.2,,28,86,1009.5,,,1,,,,
24,25.5,2.4,,22,61,1006,,,1,,,,
19.9,31.4,13.8,,11,83,1009.4,,,0,,,,
18.5,33.7,0,,13,71,1009.7,,,0,,,,
19.8,26.9,0,,24,70,1004.4,,,0,,,,
12.9,27.2,0,,9,64,1007.4,,,0,,,,
12.9,29.3,0,,9,70,1009.1,,,0,,,,
16.1,31.9,0,,13,63,1011.8,,,0,,,,
17.8,32.5,0,,6,60,1012.4,,,0,,,,
19.8,34.6,0,,13,60,1013.6,,,0,,,,
20.7,31.4,0,,7,53,1010.4,,,0,,,,
19.8,30.6,0,,15,68,1002.5,,,0,,,,
14.9,32,0,,15,60,1008,,,0,,,,
21.1,34.4,0,,20,63,1008.2,,,0,,,,
14.3,31.6,0,,19,60,1014.5,,,0,,,,
12.6,32.3,0,,9,56,1017.8,,,0,,,,
14.5,32,0,,9,59,1018.9,,,0,,,,
16.7,35.4,0,,17,68,1019,,,0,,,,
19.9,38.2,0,,17,56,1015.3,,,0,,,,
20.5,39.8,0,,28,57,1009,,,0,,,,
21.9,33.7,0,,20,77,1014.1,,,1,,,,
21.9,36,3.4,,7,74,1012.3,,,1,,,,
22.5,28.2,2.6,,9,80,1012.7,,,1,,,,
20.4,23,99.2,,4,97,1008.6,,,1,,,,
14.7,21.5,51,,22,81,1017,,,0,,,,
10.8,25.5,0,,7,58,1023.6,,,0,,,,
13.4,27.3,0,,11,66,1018.7,,,0,,,,
15,29.4,0,,9,66,1022,,,0,,,,
17,29.7,0,,17,79,1020.1,,,1,,,,
19.8,24.8,39.8,,9,98,1013.4,,,1,,,,
18.7,28.5,28.2,,19,88,1014.2,,,0,,,,
15.1,28.6,0,,7,73,1017.6,,,0,,,,
14.5,29.2,0,,9,57,1022.2,,,0,,,,
16.4,28,0,,9,69,1022.3,,,0,,,,
18.9,22,0.2,,13,80,1017.6,,,1,,,,
18.9,29.2,5.8,,4,90,1012.9,,,0,,,,
19.3,30.7,0,,15,68,1013.7,,,1,,,,
21.7,29,12.2,,20,91,1005.2,,,1,,,,
16.7,25.7,12.8,,26,80,1010.1,,,0,,,,
10.1,22.5,0,,20,62,1015.2,,,0,,,,
12.3,25.2,0,,9,53,1022.1,,,0,,,,
12.6,28,0.2,,11,66,1024,,,0,,,,
13.9,29.2,0,,13,76,1019.2,,,0,,,,
16.5,29.8,0,,7,75,1014.1,,,0,,,,
15.6,30.9,0,,7,70,1011.3,,,0,,,,
19.6,24.8,0.2,,7,87,1009.9,,,1,,,,
17.9,30,11.8,,11,85,1007.8,,,0,,,,
16,22.8,0,,30,82,1006.5,,,0,,,,
8.8,23.4,0,,11,67,1015.8,,,0,,,,
8.4,22.3,0,,22,77,1012.9,,,0,,,,
8.6,22.1,0,,20,79,1014.3,,,0,,,,
11.5,25,0,,13,58,1020.6,,,0,,,,
9.6,25.3,0,,9,68,1025.8,,,0,,,,
10.6,26.6,0,,9,73,1023.9,,,0,,,,
11.4,28.7,0,,17,71,1017.5,,,0,,,,
16.8,27,0,,15,61,1014.8,,,1,,,,
18.7,20.8,13.4,,13,92,1012.3,,,1,,,,
16.8,27,10.2,,13,90,1015.4,,,0,,,,
17.2,28.2,0.6,,19,88,1018.8,,,0,,,,
19.6,29.3,0.6,,13,87,1019.8,,,1,,,,
18.2,26.9,19.8,,7,96,1021.3,,,0,,,,
16.3,28.4,0.2,,11,81,1020.3,,,0,,,,
17.1,28.2,0.4,,19,87,1017.3,,,0,,,,
12.1,25.9,0.2,,7,84,1018.7,,,0,,,,
12.8,26.3,0,,11,77,1015.4,,,0,,,,
13.3,27.4,0,,15,74,1013.9,,,0,,,,
13.9,28.1,0,,9,71,1011.9,,,0,,,,
18.2,25.9,0,,15,75,1005.4,,,0,,,,
18.6,26.8,0,,13,82,1001.4,,,0,,,,
16.3,20.1,0,,22,76,1005.7,,,1,,,,
13.9,22,8,,19,90,1003.7,,,0,,,,
13.3,22.1,0,,17,77,1011.8,,,0,,,,
9.6,24.2,0,,4,67,1020.8,,,0,,,,
9.8,23,0,,7,69,1025.3,,,0,,,,
10.2,24.7,0,,11,81,1026.9,,,0,,,,
11.5,25.7,0,,11,86,1024,,,0,,,,
12.3,25.8,0,,6,87,1018.7,,,0,,,,
7.2,22.1,0.2,,7,83,1022.8,,,0,,,,
8.7,20.4,0,,9,81,1019.6,,,0,,,,
12.3,22.3,0,,7,90,1016.5,,,0,,,,
9,21.9,0,,0,74,1016.6,,,0,,,,
6.7,19,0.6,,19,85,1019.6,,,0,,,,
4.4,18.1,0.2,,6,70,1024.3,,,0,,,,
2.8,16.8,0,,7,76,1025.4,,,0,,,,
3.4,15.9,0,,9,96,1020.7,,,0,,,,
2.1,16.8,0,,17,94,1016,,,0,,,,
3.8,16.1,0,,24,60,1017.9,,,0,,,,
1.1,15.2,0,,17,69,1019.3,,,1,,,,
3,11,3.6,,26,83,1010.6,,,0,,,,
0.2,10.1,0.4,,4,94,1015.3,,,1,,,,
3.8,14.1,5,,20,98,1015,,,1,,,,
3.8,14.3,1.8,,19,82,1020.7,,,0,,,,
-0.7,13.7,0,,9,95,1031.5,,,0,,,,
0.8,11.2,0,,7,99,1033,,,0,,,,
0.5,15.8,0,,4,85,1031.8,,,0,,,,
2.3,17.9,0,,7,99,1032,,,0,,,,
2.7,16,0,,6,91,1031.5,,,0,,,,
4.5,18.6,0,,7,93,1028.7,,,0,,,,
3.3,20.5,0,,9,85,1025.4,,,0,,,,
5.8,22,0,,20,94,1017,,,1,,,,
10.2,15,17.4,,20,88,1002.9,,,1,,,,
8.9,15.6,3.6,,7,85,1007.8,,,0,,,,
3.1,14.7,0,,17,74,1017.3,,,0,,,,
1.3,14.9,0,,20,75,1020.5,,,0,,,,
1.9,13.8,0,,11,99,1021.9,,,0,,,,
2.6,13.9,0,,11,99,1025.4,,,0,,,,
2.5,14.8,0,,0,99,1026.5,,,0,,,,
3.6,15.9,0,,11,76,1025.9,,,0,,,,
2.8,19.4,0,,9,73,1024.8,,,0,,,,
3.1,19.8,0,,11,86,1028,,,0,,,,
2.9,17.6,0,,9,99,1027.8,,,0,,,,
4.3,18.3,0,,11,97,1020.6,,,1,,,,
8.5,14.8,8.8,,11,95,1016.3,,,0,,,,
2.2,12,0,,15,98,1018.7,,,1,,,,
4.9,12.8,2,,15,77,1017.9,,,0,,,,
-0.5,9.8,0,,13,97,1019.3,,,1,,,,
1.5,10.2,2.6,,22,89,1019.2,,,0,,,,
2.9,14.6,0,,17,89,1018.1,,,0,,,,
-1.1,14,0,,13,85,1021.3,,,0,,,,
-1.4,13.9,0,,17,82,1028.7,,,0,,,,
1,16.1,0.2,,17,76,1029.1,,,0,,,,
-0.3,15.9,0,,11,91,1027.3,,,0,,,,
1.7,16.7,0,,19,78,1025.3,,,0,,,,
0.5,16.9,0,,7,82,1027,,,0,,,,
1,16.1,0,,6,89,1023.6,,,0,,,,
3,12.6,1,,15,92,1010.6,,,0,,,,
5.7,12.5,0.2,,11,91,1015.1,,,0,,,,
3.3,11.8,0,,7,99,1017.7,,,1,,,,
7.6,14.6,3.6,,19,86,1015.4,,,1,,,,
6.6,11.6,10.6,,28,93,1002,,,0,,,,
5.9,11.1,0.6,,19,93,1013.3,,,1,,,,
6.2,14.2,3.4,,17,85,1020.2,,,0,,,,
2.9,13.1,0,,7,99,1028.3,,,0,,,,
5.5,15.5,0.4,,6,99,1031,,,0,,,,
3.2,15.7,0,,13,99,1029.2,,,0,,,,
0.9,16.4,0,,0,99,1030.5,,,0,,,,
-0.2,15.2,0,,7,98,1035.7,,,0,,,,
0.9,16.6,0,,6,81,1037.4,,,0,,,,
0.3,15.2,0,,9,92,1038.9,,,0,,,,
0.3,14.1,0,,4,99,1033.6,,,0,,,,
0.2,15.2,0,,9,99,1026.7,,,0,,,,
2.9,14.8,0,,7,98,1018.7,,,1,,,,
6.3,14.8,15.4,,35,85,1013.2,,,1,,,,
6.9,11.2,3.8,,28,84,1010.1,,,1,,,,
7,10.8,1.2,,19,94,1010.8,,,1,,,,
6.8,11.2,4.4,,24,85,1013.9,,,0,,,,
-0.5,8.3,0,,15,93,1026,,,1,,,,
4.3,9.2,4.2,,19,94,1022.2,,,0,,,,
6.4,11,0,,28,78,1017.7,,,1,,,,
4.7,11.8,6.6,,19,85,1022.2,,,0,,,,
5.7,10.5,0,,19,83,1025.4,,,0,,,,
7.1,9.8,0,,17,91,1021.6,,,1,,,,
-0.3,12.6,4,,2,99,1029.3,,,0,,,,
-1.6,12.1,0,,7,95,1036.6,,,0,,,,
0.2,14.1,0,,9,78,1031.3,,,0,,,,
5.3,11.1,0,,9,86,1024,,,1,,,,
8.4,11,8.8,,7,92,1018.8,,,1,,,,
0.4,14.5,1.8,,0,99,1020.4,,,0,,,,
0.3,16.7,0.2,,19,99,1021.5,,,0,,,,
3.5,17.2,0,,11,75,1022.2,,,0,,,,
6.9,15.6,0,,15,56,1023.5,,,0,,,,
0.1,14.6,0,,11,72,1024.7,,,0,,,,
1.6,9.3,0.2,,11,93,1021,,,1,,,,
5.5,13.2,16.2,,11,99,1016.6,,,1,,,,
4.1,14.1,2.2,,11,99,1022.3,,,0,,,,
0.5,14.5,0,,7,99,1030.1,,,0,,,,
0.2,13.1,0,,6,99,1031,,,0,,,,
-1.4,14.7,0,,9,92,1028.9,,,0,,,,
0.6,16.1,0.2,,13,89,1024.6,,,0,,,,
4.9,14.7,1,,15,96,1021.7,,,0,,,,
3.4,19,0,,11,92,1021.6,,,0,,,,
6.5,20.6,0,,13,90,1022.2,,,0,,,,
3.9,21.5,0.2,,15,92,1022.2,,,0,,,,
7.1,22.9,0,,24,64,1024,,,0,,,,
5.6,20.7,0,,24,65,1023,,,1,,,,
9.9,12.9,14.6,,6,99,1019.4,,,1,,,,
5.3,11.1,4.2,,7,96,1016.4,,,1,,,,
7.1,12.3,8.2,,13,95,1011.9,,,1,,,,
3.1,10.1,1.2,,13,89,1010.2,,,1,,,,
6.3,10.9,3.6,,13,89,1009.3,,,1,,,,
3.4,16.8,2.8,,22,84,1012,,,0,,,,
1.6,16.3,0,,15,74,1020.7,,,0,,,,
0.7,13.4,0,,7,91,1025,,,0,,,,
4.3,17.3,0,,4,88,1027.1,,,1,,,,
3.9,13.8,1.2,,7,86,1025.6,,,0,,,,
9,19.4,0.2,,13,80,1020.8,,,1,,,,
7.1,12.6,5.6,,28,95,1011.8,,,1,,,,
7.4,10.8,30.8,,15,90,1010.7,,,0,,,,
6.9,19.3,0.8,,19,88,1021,,,0,,,,
3.2,17.3,0,,9,62,1031.5,,,0,,,,
2.1,18,0,,11,79,1037.3,,,0,,,,
1.8,17.7,0,,7,79,1039.9,,,0,,,,
2.5,16.9,0,,9,99,1037.3,,,0,,,,
2.4,17.5,0,,6,99,1031.4,,,0,,,,
2.5,20.7,0,,19,99,1025.6,,,0,,,,
1.9,16.6,0,,13,99,1025.6,,,0,,,,
0.8,16.8,0,,17,71,1023.7,,,0,,,,
0.4,16.2,0,,7,72,1022.8,,,0,,,,
1.4,15.9,0,,19,80,1019.2,,,0,,,,
0.6,15.7,0,,7,99,1024.3,,,0,,,,
0.4,15.8,0,,19,87,1025.4,,,0,,,,
2.6,18.3,0,,4,82,1025.6,,,0,,,,
2.8,20.4,0,,7,65,1028.4,,,0,,,,
2.6,19.6,0,,20,71,1028.4,,,0,,,,
6.5,16.8,0,,11,65,1024.2,,,1,,,,
4.8,21.4,3.2,,22,86,1024.5,,,1,,,,
10.8,18.8,5,,33,55,1014.9,,,0,,,,
-0.1,14.4,1,,17,78,1021.3,,,0,,,,
0.4,15.9,0,,11,74,1022.7,,,0,,,,
2.7,14,0,,30,70,1013.1,,,0,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
1.7,17.2,0,,15,72,1023.3,,,0,,,,
4.4,20.8,0,,7,78,1017.8,,,0,,,,
3.7,21.7,0,,20,78,1017.5,,,0,,,,
5.5,23.9,0,,11,52,1015.6,,,0,,,,
5.3,26.7,0,,22,70,1015.5,,,0,,,,
10.1,13.6,1,,22,73,1008.8,,,1,,,,
1.7,18.2,3.6,,17,99,1022.6,,,0,,,,
4.4,22.1,0,,13,81,1023.4,,,0,,,,
10,18.4,0,,22,65,1017.9,,,0,,,,
1.9,18.3,0,,11,69,1020.3,,,0,,,,
8.6,19.8,1,,9,53,1022.2,,,0,,,,
3.1,19.6,0,,9,65,1025,,,0,,,,
7,21.3,0,,20,72,1019.9,,,0,,,,
11.5,19.2,0.6,,19,69,1008.7,,,1,,,,
10.7,12.3,28.4,,20,84,996.3,,,1,,,,
7.5,15.5,8.2,,20,84,1006.1,,,1,,,,
8.2,13.5,3.8,,11,85,1005.8,,,1,,,,
4.2,17.6,5.8,,17,69,1018.4,,,0,,,,
2.9,18.3,0.8,,9,67,1024.7,,,0,,,,
